transcript_name,SpeakerName,Content,ResearcherName,Email,Institution,Final_Code,Consistency,vote_1,vote_2,vote_3,vote_4,vote_5,Original_coding,human_code
Les Florets Groups 501 502.xlsx,SELLER,And what do you have in mind there.,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QP
Les Florets Groups 501 502.xlsx,SELLER,"What’s, I guess we should talk about timing and other things that you consider important.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,IR
Les Florets Groups 501 502.xlsx,BUYER,"Well I’d be interested to know like what you’re planning to do after we sell the restaurant, or why you’re selling it.",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,Oh.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,Why we’re selling it?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,"Well, me and my wife, we’re getting older and so we’re thinking of taking a trip around the world actually.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"But afterwards, returning and we will see what we will do then.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,But it has nothing to do with the restaurant not running well.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"In fact it runs very well currently, but it’s just we’re ______ putting a lot of work into it and we want to enjoy life while we still can enjoy it.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,So you have no plans to open up another restaurant afterwards?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Groups 501 502.xlsx,SELLER,"Mmm, no.",,,,SF,Consistent,AGR,SF,AGR,SF,SF,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,Why?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QS
Les Florets Groups 501 502.xlsx,BUYER,[Laughs].,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,"No, I mean it would just be a consideration in the price that we offer you, if you were planning to open up another restaurant in the same area for example.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,How would it be a consideration?,,,,QS,Highly Consistent,QS,QS,QM,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,BUYER,Well that if you were planning to open up another restaurant in the area that would increase competition and then decrease the price that we would offer you for the restaurant.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"Yeah, it’s not…no it is not our current plan to do that, but I think we can structure that actually into a deal if that’s important to you.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,INT_PROC
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,"We can make that one of the terms, kind of a non-compete agreement.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,OFF
Les Florets Groups 501 502.xlsx,SELLER,Sure.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,[Laughter] ______?,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,Do you think people…?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,"Well, it’s just, you’ve been a very good manager for this restaurant, so if you were interested in running the restaurant, of course we would own it, but if you were interested in continuing on as a manager, that could be another possibility.",,,,CS,Highly Consistent,CS,CS,INT_PROC,CS,CS,Test_Code,INT_PROC
Les Florets Groups 501 502.xlsx,BUYER,I’m not sure how that fits into your around the world plans.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"I would be open to run the restaurant eventually if I could, when we come back, but I think my wife wants to retire.",,,,IP,Highly Consistent,IP,IP,INT_PROC,IP,IP,Test_Code,IP
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"Okay, so I guess we have a few things we should discuss here then.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"It’s price, it’s timing, and then the option of actually me taking over the restaurant in the future, back again but as a manager for your company, right?",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,Right.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"And the salary which would go with that, correct?",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,"Right, we can discuss it.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"Do you have any idea on what you’re willing to pay for the restaurant, and when you are willing to take it over?",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Groups 501 502.xlsx,BUYER,"Well, timing I’m pretty flexible on.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Les Florets Groups 501 502.xlsx,BUYER,Price I’m not as flexible.,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Les Florets Groups 501 502.xlsx,BUYER,"The things is we can always open up another restaurant in the same area, and operate it as a Les, I’m not sure how you pronounce it [Laughs], my own company, Les Florets.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,"So, because if you sell your restaurant to a third party, you would need our permission for it to continue under our franchise.",,,,SB,Highly Consistent,SB,SB,SF,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Oh yeah, I’m well aware of that",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"But the objective to me are basically I can sell it to another party but especially this _____ pointed out, but I can continue to run myself.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Although it’s my feeling that, I mean I’ve seen how you’ve taken over other restaurants and how you run them more aggressively and actually more profitable, so it might be well worth for you to take it over.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MU
Les Florets Groups 501 502.xlsx,SELLER,"I don’t think, I mean, if I continue I don’t think you want to open a restaurant around here anyway.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IN
Les Florets Groups 501 502.xlsx,BUYER,"Right, if you continued with the same franchise it would be no use opening up another one in the same _____.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,Right.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,So what are your ideas about price or…,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,P1
Les Florets Groups 501 502.xlsx,BUYER,"Would you consider 500,000 francs?",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,OFF
Les Florets Groups 501 502.xlsx,SELLER,"Uh, no.",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,[Laughter].,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,How do you come up with that number?,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,BUYER,"Well I mean, I was thinking if we open up our own restaurant, we could generate a million.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,It would cost a million francs…,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,Correct.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,"…to open one up, but it would be much more profitable, so I was thinking for the existing restaurant, 500,000 ______.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,Why do you think it would be more profitable?,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,BUYER,Oh because it would be larger.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,I mean your restaurant is limited in size.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,"It can’t expand anymore, so we could find a site in the area that is larger and then generate more profit per square foot.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,You will not be able to build a restaurant in the area that is larger than my restaurant for one million.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,And building a restaurant of this size will cost _____ money.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"So I guess you will have to ______ more there, if you want to have a larger restaurant.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,If our price is way off perhaps you can give me an idea of what you’re considering.,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,DIFF
Les Florets Groups 501 502.xlsx,SELLER,"I think going with property value is not a bad idea, but I think the property value of the restaurant, I mean basically if you think of it replacement value is one million francs.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,The value of the property _____?,,,,QS,Highly Consistent,QS,QS,QM,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,"Yeah, the space, the lot plus building a restaurant will cost you about one million francs.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"Plus you have the reputation _____, so I mean, customers know the restaurant.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"We have lots of customers of course, like _____ restaurant to come back to this restaurant.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SF
Les Florets Groups 501 502.xlsx,SELLER,"It will, although I think if you, I mean of course if people _____ restaurant it will generate the same thing ____ but you have the _____ time as it always have.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Personally I think of value more around 1.1 million, is actually more realistic.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,IP
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,"And you’re basing that on the value, you’re saying the value of the land plus the value of the restaurants, or you kind of estimating.",,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,"Yeah, I mean.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"The value of the land plus the value of the restaurant, I mean, if you just think about _____ if you say okay, so if I go ahead and sell the restaurant to someone else you will withhold the license if that’s what you choose to do, you will build up a restaurant by yourself and then you will have some costs associated with run up, so I guess that would accumulate to something in the order of 1.1 million, is my guess.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,"I guess from the reputation point of view, your location in particular has built up this reputation.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,It’s been over ten years.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Twelve years, I think.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SF
Les Florets Groups 501 502.xlsx,BUYER,"Right, twelve years, but we would still have the same name for our newer restaurant.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,Of course.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,So I don’t know how much that would play into it.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,I mean would any of the pricing be affected by the timing or whether you continue on as a new manager?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Groups 501 502.xlsx,BUYER,I mean I can definitely tell you we can’t buy it for 1.1.,,,,IB,Perfectly Consistent,IB,IB,IB,IB,IB,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,What do you think you can buy it for?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,QS
Les Florets Groups 501 502.xlsx,BUYER,"I guess we can bump it up to 600,000 francs.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,OFF
Les Florets Groups 501 502.xlsx,SELLER,I don’t think 600 is worth this _____ basically.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,If that’s the best you can do then I don’t see how we can come to an agreement.,,,,COER,Perfectly Consistent,COER,COER,COER,COER,COER,Test_Code,DIFF
Les Florets Groups 501 502.xlsx,BUYER,"Do you already have another buyer that you’re kind of, I know you put the ads in the paper and you’re looking for another buyer.",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"Yes, I do have other options.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,I mean we do have the power to withhold the franchise.,,,,COER,Perfectly Consistent,COER,COER,COER,COER,COER,Test_Code,COER
Les Florets Groups 501 502.xlsx,SELLER,"Yeah, that’s ______ but I mean you _____ the restaurant, even if it doesn’t operate under your name.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"I mean, the name is one thing, the restaurant itself is another thing.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Even if you change the name, if you keep the standard, if the food’s the same, I guess a lot of people will stay with the restaurant.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"The current, do you know the current income of the restaurant is?",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Groups 501 502.xlsx,BUYER,"No, I do not.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"Our current income of the profits generated from the restaurant are about 200,000 francs per year.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SF
Les Florets Groups 501 502.xlsx,SELLER,"Even if you just count that, I mean if you just…",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,So is there a net profit?,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,"Yeah, this is the profits that we make from the restaurant.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"I mean if you take this as a discounted cash flow I guess, you can still say it’s certainly worth a million.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,I’m willing to come down to a million francs.,,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,INT_PROC
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,I mean a million is still way out of our league.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Groups 501 502.xlsx,BUYER,"I mean like I said, we can build a new restaurant for a million that would be larger, and the cost of the land and the building, we’ve investigated this, would be a million francs.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,"Well, that certainly does not agree with my estimate for what it will cost, but I guess if that’s your number, that’s your number.",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Groups 501 502.xlsx,SELLER,"I mean, 600,000 [Laughs] ______you have to put some more up for that.",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,MISC
Les Florets Groups 501 502.xlsx,BUYER,"Perhaps we could discuss some of the other issues and based on that I might be able to come up with another number, like if you’re willing to continue on as a manager after a year of traveling.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,Let’s see.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"That certainly can be a factor, but there are just…yes, I think, so ____ correctly, if I am willing to sign an agreement not to open my own restaurant or actually even better, to actually return as a manager after a year of traveling, then you would be willing to pay more for the restaurant?",,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,INT_PROC
Les Florets Groups 501 502.xlsx,BUYER,Yes.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,"I mean because it’s been doing so well under your management, and if we bring in a new person it might not be as profitable.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,BUYER,"You were saying it generates 200,000 francs per year in profit.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SF
Les Florets Groups 501 502.xlsx,BUYER,"We don’t know if those levels would continue with a new person, at least not initially.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Groups 501 502.xlsx,SELLER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,What would be my salary then?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QO
Les Florets Groups 501 502.xlsx,BUYER,"You mean, are you asking about your salary per year or ______ what we pay for the restaurant with this added value?",,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Groups 501 502.xlsx,SELLER,"Right, I guess both numbers are to be discussed here.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,"On the one hand, how much more is the restaurant worth to you, and on the other hand what are you willing to pay me as a salary afterwards?",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QP
Les Florets Groups 501 502.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,"I would say that added value would be 75,000 francs, so we could make it 675,000 plus the purchase price, and then usually we have our salary scales, so I mean it’s kind of, manager salaries are kind of set.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,OFF
Les Florets Groups 501 502.xlsx,SELLER,What are they?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QS
